Module,Offered,Group,Language,Activity,Day,Time,Venue,Campus,Study Prog
PHY364,S2,G01,E,L4,Friday,11:30 - 12:20,NS1 5-31,HATFIELD,
PHY364,S2,G01,E,P1,Thursday,12:30 - 15:20,NS1 5-31,HATFIELD,
PJJ210,S1,G01,E,L1,Tuesday,13:30 - 15:20,Eng I 1-3,HATFIELD,p3 P2
PJJ210,S1,G01,E,T1,Friday,10:30 - 12:20,Eng I 1-2,HATFIELD,p3 P2
PLG251,S1,G01,E,L1,Monday,09:30 - 10:20,Agric Annex 2-7,HATFIELD,
PLG251,S1,G01,E,L2,Wednesday,12:30 - 13:20,Zoology 2-11,HATFIELD,
PLG251,S1,G01,E,P1,Thursday,14:30 - 17:20,Biolab C,HATFIELD,
PLG262,S2,G01,E,L1,Monday,09:30 - 10:20,IT 2-24,HATFIELD,
PLG262,S2,G01,E,L2,Tuesday,09:30 - 10:20,IT 2-25,HATFIELD,
PLG262,S2,G01,E,P1,Thursday,11:30 - 14:20,Plant Science complex 2-10,HATFIELD,
PLG351,S1,G01,E,L1,Monday,10:30 - 11:20,Plant Science Auditorium 3-50,HATFIELD,
PLG351,S1,G01,E,L2,Thursday,12:30 - 13:20,Plant Science Auditorium 3-50,HATFIELD,
PLG351,S1,G01,E,P1,Tuesday,08:30 - 11:20,Plant Science complex 2-10,HATFIELD,
PLG363,S2,G01,E,L1,Wednesday,11:30 - 12:20,Agric Annex 2-7,HATFIELD,
PLG363,S2,G01,E,L2,Thursday,10:30 - 11:20,Agric Annex 2-7,HATFIELD,
PLG363,S2,G01,E,P1,Friday,13:30 - 16:20,Biolab C,HATFIELD,
PLG463,S2,G01,E,L1,Monday,11:30 - 12:20,Agric Annex 2-7,HATFIELD,
PLG463,S2,G01,E,L2,Tuesday,10:30 - 11:20,Agric Annex 2-9,HATFIELD,
PLG463,S2,G01,E,P1,Wednesday,13:30 - 16:20,Agric Annex 2-9,HATFIELD,
PLG483,S1,G01,E,D1,Monday,09:30 - 11:20,Consult Department,HATFIELD,
PLG483,S1,G01,E,P1,Wednesday,11:30 - 14:20,Consult Department,HATFIELD,
PLG490,S1,G01,E,L1,Monday,12:30 - 13:20,Agric Annex 2-18,HATFIELD,
PLG490,S1,G01,E,P1,Friday,09:30 - 12:20,IT 4-2,HATFIELD,
PLG786,S1,G01,E,L1,Monday,12:30 - 13:20,Agric Annex 2-18,HATFIELD,
PLG786,S1,G01,E,P1,Friday,09:30 - 12:20,IT 4-2,HATFIELD,
PMW410,S1,G01,E,L1,Tuesday,10:30 - 12:20,Eng II 3-31,HATFIELD,P4
PMW410,S1,G01,E,L2,Wednesday,09:30 - 10:20,Eng II 3-31,HATFIELD,P4
PMW410,S1,G01,E,T1,Friday,10:30 - 12:20,Eng II 3-31,HATFIELD,P4
PMY121,S2,G02,E,L1,Monday,08:30 - 09:20,Eng II 4-30,HATFIELD,p2 P1
PMY121,S2,G02,E,L2,Thursday,11:30 - 12:20,Eng II 4-30,HATFIELD,p2 P1
PMY121,S2,G02,E,T1,Monday,13:30 - 15:20,Eng II 4-30,HATFIELD,p2 P1
PMY220,S2,G01,E,D1,Friday,08:30 - 10:20,Eng II 3-31,HATFIELD,p3 P2
PMY220,S2,G01,E,L1,Tuesday,10:30 - 12:20,Eng II 3-31,HATFIELD,p3 P2
PMY311,S1,G01,E,L1,Monday,11:30 - 12:20,Eng II 4-30,HATFIELD,P3
PMY311,S1,G01,E,L2,Thursday,10:30 - 12:20,Eng II 3-31,HATFIELD,P3
PMY311,S1,G01,E,P1,Tuesday,10:30 - 12:20,Eng II 4-30,HATFIELD,P3
PMY320,S2,G01,E,L1,Wednesday,11:30 - 14:20,Eng II 4-30,HATFIELD,P3
PMY320,S2,G01,E,T1,Wednesday,14:30 - 16:20,Eng II 4-30,HATFIELD,P3
PMY410,S1,G01,E,L1,Monday,13:30 - 14:20,Eng I 1-3,HATFIELD,P4
PMY410,S1,G01,E,L2,Wednesday,07:30 - 09:20,Eng II 3-31,HATFIELD,P4
PMY410,S1,G01,E,P1,Monday,14:30 - 16:20,Eng I 1-3,HATFIELD,P4
PMY410,S1,G01,E,T1,Thursday,10:30 - 11:20,Eng I 1-3,HATFIELD,P4
PMY423,S2,G01,E,D1,Tuesday,12:30 - 13:20,Eng II 4-30,HATFIELD,P4
PMY423,S2,G01,E,L1,Tuesday,10:30 - 12:20,Eng II 4-30,HATFIELD,P4
PMZ422,S2,G01,E,L1,Wednesday,12:30 - 14:20,Eng II 4-36,HATFIELD,P4
PMZ422,S2,G01,E,L2,Thursday,08:30 - 10:20,Eng II 4-36,HATFIELD,P4
PPF301,S1,G51,E,L1,Friday,08:30 - 10:20,Lecture Theatre L7,GROENKLOOF,
PPK251,S2,G01,E,L1,Monday,07:30 - 08:20,IT 2-24,HATFIELD,
PPK251,S2,G01,E,L2,Tuesday,08:30 - 09:20,IT 2-24,HATFIELD,
PPK251,S2,G01,E,L3,Wednesday,07:30 - 08:20,IT 2-24,HATFIELD,
PPK251,S2,G01,E,P1,Wednesday,14:30 - 17:20,HB 4-7,HATFIELD,
PPR712,S2,G01,E,L1,Monday,09:30 - 10:20,Agric Science 5-11,HATFIELD,
PPR712,S2,G01,E,L2,Friday,13:30 - 14:20,Agric Science 5-11,HATFIELD,
PPR712,S2,G01,E,P1,Friday,07:30 - 10:20,Agric Science 5-11,HATFIELD,
PRO280,Q3,G51,E,L1,Friday,14:30 - 15:20,ONLINE,GROENKLOOF,
PRO380,Q4,G51,E,L1,Friday,14:30 - 15:20,ONLINE,GROENKLOOF,
PRO452,Q1,G51,E,L1,Friday,14:30 - 15:20,ONLINE,GROENKLOOF,
PRO453,Q2,G51,E,L1,Friday,14:30 - 15:20,ONLINE,GROENKLOOF,
PRR400,S1,G01,E,L1,Friday,08:30 - 10:20,Law building 1-54,HATFIELD,
PRR400,S2,G01,E,L1,Friday,08:30 - 10:20,Centenary 5,HATFIELD,
PRT110,S1,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-25,HATFIELD,DIP1
PRT111,S1,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-25,HATFIELD,BTH1
PRT112,S1,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-25,HATFIELD,BDV1
PRT210,S1,G01,E,L1,Friday,12:30 - 14:20,Theology 2-1,HATFIELD,DIP2
PRT211,S1,G01,E,L1,Friday,12:30 - 14:20,Theology 2-1,HATFIELD,BTH2
PRT212,S1,G01,E,L1,Friday,12:30 - 14:20,Theology 2-1,HATFIELD,BDV2
PRT220,S2,G01,E,L1,Tuesday,12:30 - 14:20,Theology 2-1,HATFIELD,DIP2
PRT221,S2,G01,E,L1,Tuesday,12:30 - 14:20,Theology 2-1,HATFIELD,BTH2
PRT222,S2,G01,E,L1,Tuesday,12:30 - 14:20,Theology 2-1,HATFIELD,BDV2
PRT310,S1,G01,E,L1,Monday,11:30 - 13:20,Theology 1-19,HATFIELD,DIP3
PRT311,S1,G01,E,L1,Monday,11:30 - 13:20,Theology 1-19,HATFIELD,BTH3
PRT312,S1,G01,E,L1,Monday,11:30 - 13:20,Theology 1-19,HATFIELD,BDV3
PRT320,S2,G01,E,L1,Friday,08:30 - 10:20,Theology 1-19,HATFIELD,DIP3
PRT321,S2,G01,E,L1,Friday,08:30 - 10:20,Theology 1-19,HATFIELD,BTH3
PRT322,S2,G01,E,L1,Friday,08:30 - 10:20,Theology 1-19,HATFIELD,BDV3
PRT422,S2,G01,E,L1,Monday,08:30 - 10:20,Theology 2-38,HATFIELD,BDV4
PRX321,S2,G01,E,L1,Tuesday,10:30 - 13:20,Eng II 3-25,HATFIELD,P3
PRX321,S2,G01,E,T1,Thursday,08:30 - 10:20,Eng II 3-25,HATFIELD,P3
PSC321,S2,G01,E,L1,Monday,14:30 - 16:20,Eng II 3-25,HATFIELD,P3
PSC321,S2,G01,E,T1,Wednesday,07:30 - 08:20,Eng II 3-25,HATFIELD,P3
PSC411,Y,G01,E,T1,Tuesday,08:30 - 09:20,Eng II 4-36,HATFIELD,P4
PSR110,S1,G01,E,L1,Monday,08:30 - 09:20,Thuto 1-1,HATFIELD,
PSR110,S1,G01,E,L2,Thursday,09:30 - 10:20,Thuto 1-2,HATFIELD,
PSR110,S1,G02,E,L1,Monday,12:30 - 13:20,Roos hall,HATFIELD,
PSR110,S1,G02,E,L2,Thursday,12:30 - 13:20,Thuto 1-2,HATFIELD,
PSZ310,S2,G01,E,L1,Tuesday,08:30 - 10:20,Eng II 3-25,HATFIELD,P3
PSZ310,S2,G01,E,L2,Tuesday,13:30 - 14:20,Eng II 3-25,HATFIELD,P3
PSZ310,S2,G01,E,T1,Wednesday,09:30 - 11:20,Eng II 4-30,HATFIELD,P3
PSZ410,S1,G01,E,L1,Tuesday,07:30 - 08:20,Eng II 3-31,HATFIELD,P4
PSZ410,S1,G01,E,L2,Wednesday,10:30 - 12:20,Eng II 3-31,HATFIELD,P4
PSZ410,S1,G01,E,T1,Wednesday,12:30 - 14:20,Eng II 3-31,HATFIELD,P4
PTG101,Y,G01,E,D1,Tuesday,08:30 - 09:20,HB 1-10,HATFIELD,
PTG101,Y,G01,E,D2,Tuesday,09:30 - 10:20,HB 1-10,HATFIELD,
PTG101,Y,G01,E,D3,Wednesday,08:30 - 09:20,HB 1-10,HATFIELD,
PTG101,Y,G01,E,D4,Wednesday,09:30 - 10:20,HB 1-10,HATFIELD,
PTG101,Y,G01,E,L1,Thursday,08:30 - 09:20,HB 1-10,HATFIELD,
PTG101,Y,G02,E,D1,Monday,14:30 - 15:20,HB 1-10,HATFIELD,
PTG101,Y,G02,E,D2,Monday,15:30 - 16:20,HB 1-10,HATFIELD,
PTG101,Y,G02,E,D3,Wednesday,14:30 - 15:20,HB 1-10,HATFIELD,
PTG101,Y,G02,E,D4,Wednesday,15:30 - 16:20,HB 1-10,HATFIELD,
PTG101,Y,G02,E,L1,Thursday,14:30 - 15:20,HB 1-10,HATFIELD,
PTG113,S1,G01,E,D1,Tuesday,12:30 - 13:20,Consult Department,HATFIELD,
PTG113,S1,G01,E,L1,Tuesday,11:30 - 12:20,Consult Department,HATFIELD,
PTG113,S1,G01,E,L2,Wednesday,14:30 - 15:20,Consult Department,HATFIELD,
PTG123,S2,G01,E,D1,Tuesday,14:30 - 15:20,Consult Department,HATFIELD,
PTG123,S2,G01,E,L1,Tuesday,15:30 - 16:20,Consult Department,HATFIELD,
PTG123,S2,G01,E,L2,Wednesday,14:30 - 15:20,Consult Department,HATFIELD,
PTG211,S1,G01,E,D1,Monday,09:30 - 11:20,Consult Department,HATFIELD,
PTG211,S1,G01,E,D2,Monday,11:30 - 13:20,Consult Department,HATFIELD,
PTG211,S1,G01,E,D3,Wednesday,08:30 - 10:20,HB 1-7,HATFIELD,
PTG211,S1,G01,E,D4,Wednesday,12:30 - 14:20,HB 1-6,HATFIELD,
PTG211,S1,G01,E,L1,Thursday,12:30 - 13:20,HB 1-6,HATFIELD,
PTG221,S2,G01,E,D1,Monday,08:30 - 10:20,HB 1-10,HATFIELD,
PTG221,S2,G01,E,D2,Monday,11:30 - 13:20,HB 1-10,HATFIELD,
PTG221,S2,G01,E,D3,Wednesday,08:30 - 10:20,HB 1-6,HATFIELD,
PTG221,S2,G01,E,D4,Wednesday,11:30 - 13:20,HB 1-10,HATFIELD,
PTG221,S2,G01,E,L1,Thursday,11:30 - 12:20,HB 1-10,HATFIELD,
PTG311,S1,G01,E,D1,Tuesday,13:30 - 15:20,HB 1-12,HATFIELD,
PTG311,S1,G01,E,D2,Wednesday,10:30 - 12:20,HB 1-12,HATFIELD,
PTG311,S1,G01,E,L1,Thursday,09:30 - 10:20,HB 1-12,HATFIELD,
PTG321,S2,G01,E,D1,Tuesday,10:30 - 12:20,HB 1-12,HATFIELD,
PTG321,S2,G01,E,D2,Thursday,10:30 - 12:20,HB 1-12,HATFIELD,
PTG321,S2,G01,E,L1,Wednesday,10:30 - 11:20,HB 1-12,HATFIELD,
PTO101,Y,G01,E,L1,Wednesday,15:30 - 16:20,Thuto 3-2,HATFIELD,
PTO101,Y,G01,E,L2,Friday,13:30 - 15:20,Roos hall,HATFIELD,
PUB110,S1,G01,E,L1,Tuesday,09:30 - 10:20,HB 3-24,HATFIELD,
PUB110,S1,G01,E,L2,Thursday,08:30 - 09:20,HB 3-24,HATFIELD,
PUB110,S1,G01,E,L3,Friday,08:30 - 09:20,HB 4-8,HATFIELD,
PUB110,S1,G01,E,P1,Friday,09:30 - 10:20,HB 4-8,HATFIELD,
PUB120,S2,G01,E,L1,Monday,11:30 - 12:20,HB 4-15,HATFIELD,
PUB120,S2,G01,E,L2,Wednesday,12:30 - 13:20,HB 4-16,HATFIELD,
PUB120,S2,G01,E,L3,Friday,10:30 - 11:20,HB 4-5,HATFIELD,
PUB120,S2,G01,E,P1,Friday,11:30 - 12:20,HB 4-5,HATFIELD,
PUB210,S1,G01,E,L1,Monday,10:30 - 11:20,HB 3-14,HATFIELD,
PUB210,S1,G01,E,L2,Tuesday,10:30 - 11:20,HB 3-14,HATFIELD,
PUB210,S1,G01,E,L3,Thursday,11:30 - 12:20,HB 4-8,HATFIELD,
PUB210,S1,P01,E,P1,Wednesday,10:30 - 13:20,Informatorium CBT Lab 2,HATFIELD,
PUB210,S1,P02,E,P1,Wednesday,10:30 - 13:20,Informatorium CBT Lab 3,HATFIELD,
PUB210,S1,P03,E,P1,Wednesday,10:30 - 13:20,HB 3-14,HATFIELD,
PUB210,S1,P04,E,P1,Wednesday,07:30 - 09:20,Informatorium Yellow Lab,HATFIELD,
PUB220,S2,G01,E,L1,Tuesday,13:30 - 14:20,EMS 4-151,HATFIELD,
PUB220,S2,G01,E,L2,Wednesday,13:30 - 14:20,HB 4-3,HATFIELD,
PUB220,S2,G01,E,L3,Friday,10:30 - 11:20,HB 4-3,HATFIELD,
PUB220,S2,G01,E,P1,Tuesday,08:30 - 11:20,Informatorium Purple Lab,HATFIELD,
PUB220,S2,G01,E,P1,Tuesday,08:30 - 11:20,Informatorium Yellow Lab,HATFIELD,
PUB220,S2,G01,E,P2,Wednesday,08:30 - 11:20,Informatorium Blue Lab 1,HATFIELD,
PUB220,S2,G01,E,P2,Wednesday,08:30 - 11:20,Informatorium Blue Lab 2,HATFIELD,
PUB220,S2,G01,E,P2,Wednesday,08:30 - 11:20,Informatorium Blue Lab 3,HATFIELD,
PUB220,S2,G01,E,P2,Wednesday,08:30 - 11:20,Informatorium Purple Lab,HATFIELD,
PUB220,S2,G01,E,P2,Wednesday,08:30 - 11:20,Informatorium Yellow Lab,HATFIELD,
PUB220,S2,G01,E,P3,Thursday,08:30 - 11:20,Informatorium Yellow Lab,HATFIELD,
PUB220,S2,G01,E,P4,Friday,11:30 - 14:20,Informatorium Yellow Lab,HATFIELD,
PUB310,S1,G01,E,L1,Tuesday,12:30 - 13:20,HB 4-16,HATFIELD,
PUB310,S1,G01,E,L2,Wednesday,09:30 - 10:20,HB 3-14,HATFIELD,
PUB310,S1,G01,E,L3,Friday,09:30 - 10:20,HB 4-5,HATFIELD,
PUB310,S1,G01,E,P1,Monday,11:30 - 14:20,Informatorium Green Lab,HATFIELD,
PUB311,S1,G01,E,L1,Wednesday,12:30 - 14:20,IT 2-24,HATFIELD,
PUB311,S1,G01,E,L2,Thursday,08:30 - 09:20,HB 3-14,HATFIELD,
PUB311,S1,G01,E,P1,Friday,13:30 - 16:20,HB 3-14,HATFIELD,
PUB320,S2,G01,E,L1,Wednesday,08:30 - 10:20,HB 4-7,HATFIELD,
PUB320,S2,G01,E,L2,Thursday,13:30 - 14:20,HB 4-7,HATFIELD,
PUB320,S2,G01,E,P1,Friday,09:30 - 12:20,HB 4-7,HATFIELD,
PUB321,S2,G01,E,L1,Tuesday,08:30 - 10:20,HB 1-6,HATFIELD,
PUB321,S2,G01,E,L2,Thursday,14:30 - 15:20,HB 1-6,HATFIELD,
PUB321,S2,G01,E,P1,Tuesday,12:30 - 15:20,HB 1-6,HATFIELD,
PUF110,S1,G01,E,L1,Monday,12:30 - 13:20,Centenary 3,HATFIELD,
PUF110,S1,G01,E,L2,Thursday,12:30 - 13:20,Centenary 2,HATFIELD,
PUF110,S1,G01,E,L3,Friday,08:30 - 09:20,Centenary 2,HATFIELD,
PUR420,S2,G01,E,L1,Monday,12:30 - 14:20,IT 2-25,HATFIELD,
PVK420,S1,G01,E,L1,Monday,10:30 - 12:20,Agric Annex 2-18,HATFIELD,
PVK420,S1,G01,E,L2,Tuesday,10:30 - 12:20,Agric Annex 2-18,HATFIELD,
PVK420,S1,G01,E,P1,Tuesday,14:30 - 17:20,Agric Annex 2-18,HATFIELD,
PVR420,S2,G01,E,L1,Thursday,15:30 - 17:20,Thuto 1-2,HATFIELD,
REL110,S1,G01,E,L1,Tuesday,12:30 - 14:20,Te Water hall,HATFIELD,"BDV1,BTH1,DIP1"
REL110,S1,G01,E,T1,Monday,16:30 - 17:20,IT 2-26,HATFIELD,"BDV1,BTH1,DIP1"
REL110,S1,G51,E,L1,Monday,07:30 - 09:20,Aldoel Bld 3-22,GROENKLOOF,
REL110,S1,G51,E,T1,Wednesday,12:30 - 13:20,Aldoel Bld 3-22,GROENKLOOF,
REL120,S2,G01,E,L1,Monday,15:30 - 16:20,HB 4-1,HATFIELD,"BDV1,BTH1,DIP1"
REL120,S2,G01,E,L2,Thursday,08:30 - 09:20,HB 4-3,HATFIELD,"BDV1,BTH1,DIP1"
REL120,S2,G01,E,T1,Wednesday,16:30 - 17:20,HB 4-1,HATFIELD,"BDV1,BTH1,DIP1"
REL120,S2,G51,E,L1,Thursday,14:30 - 16:20,Aldoel Bld 2-97,GROENKLOOF,
REL120,S2,G51,E,T1,Wednesday,11:30 - 12:20,Aldoel Bld 2-97,GROENKLOOF,
REL210,S1,G01,E,L1,Monday,14:30 - 16:20,HB 3-15,HATFIELD,
REL210,S1,G51,E,L1,Wednesday,09:30 - 11:20,Aldoel Bld 2-42,GROENKLOOF,
REL220,S2,G01,E,L1,Monday,11:30 - 13:20,HB 3-24,HATFIELD,
REL220,S2,G51,E,L1,Tuesday,07:30 - 09:20,Aldoel Bld 3-25,GROENKLOOF,
REL221,S2,G01,E,L1,Tuesday,13:30 - 14:20,HB 1-7,HATFIELD,
REL221,S2,G01,E,L2,Wednesday,11:30 - 12:20,HB 1-7,HATFIELD,
REL310,S1,G01,E,L1,Monday,10:30 - 11:20,HB 4-6,HATFIELD,
REL310,S1,G01,E,L2,Wednesday,08:30 - 09:20,HB 4-6,HATFIELD,
REL310,S1,G51,E,L1,Tuesday,15:30 - 17:20,Aldoel Bld 3-22,GROENKLOOF,
REL320,S2,G01,E,L1,Monday,10:30 - 11:20,HB 1-12,HATFIELD,
REL320,S2,G01,E,L2,Thursday,09:30 - 10:20,HB 1-12,HATFIELD,
REL320,S2,G51,E,L1,Thursday,11:30 - 13:20,Aldoel Bld 3-25,GROENKLOOF,
REL410,S1,G01,E,L1,Monday,11:30 - 13:20,Theology 2-28,HATFIELD,BDV4
REL420,S2,G01,E,L1,Wednesday,11:30 - 13:20,Theology 1-11,HATFIELD,BDV4
RES320,S2,G01,E,L1,Thursday,15:30 - 17:20,Centenary 3,HATFIELD,
RHP320,S2,G01,E,L1,Tuesday,15:30 - 16:20,Thuto 3-2,HATFIELD,
ROM120,S2,G01,E,L1,Tuesday,07:30 - 08:20,Centenary 1,HATFIELD,
ROM120,S2,G01,E,L2,Thursday,13:30 - 15:20,Centenary 4,HATFIELD,
ROM120,S2,G02,E,L1,Monday,07:30 - 08:20,Centenary 2,HATFIELD,
ROM120,S2,G02,E,L2,Thursday,15:30 - 17:20,Thuto 3-1,HATFIELD,
RPK210,S1,G01,E,L1,Thursday,15:30 - 17:20,AE du Toit Auditorium,HATFIELD,
RPK220,S2,G01,E,L1,Thursday,15:30 - 17:20,AE du Toit Auditorium,HATFIELD,
RPL310,S1,G01,E,L1,Thursday,11:30 - 12:20,Agric Annex 2-7,HATFIELD,
RPL310,S1,G01,E,P1,Wednesday,07:30 - 08:50,Agric Annex 2-7,HATFIELD,
RPL320,S2,G01,E,L1,Monday,12:30 - 13:20,Agric Annex 2-7,HATFIELD,
RPL320,S2,G01,E,L2,Wednesday,11:30 - 12:20,IT 4-2,HATFIELD,
RPL320,S2,G01,E,P1,Tuesday,07:30 - 08:50,Agric Annex 2-7,HATFIELD,
RPR210,S1,G01,E,L1,Tuesday,16:30 - 17:20,Thuto 1-2,HATFIELD,
RPR210,S1,G01,E,L2,Wednesday,15:30 - 16:20,Thuto 1-1,HATFIELD,
RPR410,S2,G01,E,L1,Monday,14:30 - 16:20,Law building 1-31,HATFIELD,
RRP100,Y,G01,E,L1,Thursday,07:30 - 09:20,Centenary 6,HATFIELD,
RRP100,Y,G01,E,T1,Tuesday,13:30 - 14:20,Centenary 5,HATFIELD,
RRP100,Y,G02,E,L1,Thursday,11:30 - 13:20,HB 4-2,HATFIELD,
RRP100,Y,G02,E,T1,Tuesday,12:30 - 13:20,Centenary 5,HATFIELD,
RRP200,Y,G01,E,L1,Monday,08:30 - 09:20,Centenary 2,HATFIELD,
RRP200,Y,G01,E,L2,Wednesday,10:30 - 11:20,Centenary 5,HATFIELD,
RRP200,Y,G01,E,L3,Tuesday,12:30 - 13:20,Centenary 2,HATFIELD,
RRP200,Y,G02,E,L1,Monday,11:30 - 12:20,Centenary 4,HATFIELD,
RRP200,Y,G02,E,L2,Wednesday,09:30 - 10:20,Centenary 5,HATFIELD,
RRP200,Y,G02,E,L3,Tuesday,13:30 - 14:20,Centenary 2,HATFIELD,
RRP300,Y,G01,E,L1,Tuesday,08:30 - 09:20,IT 4-1,HATFIELD,
RRP300,Y,G01,E,L2,Friday,10:30 - 12:20,IT 4-5,HATFIELD,
RRP300,Y,G01,E,T1,Tuesday,09:30 - 10:20,IT 4-1,HATFIELD,
RRP300,Y,G02,E,L1,Tuesday,10:30 - 11:20,IT 4-1,HATFIELD,
RRP300,Y,G02,E,L2,Friday,08:30 - 10:20,IT 4-5,HATFIELD,
RRP300,Y,G02,E,T1,Tuesday,11:30 - 12:20,IT 4-1,HATFIELD,
RSM120,S2,G01,E,L1,Wednesday,11:30 - 13:20,Theology 1-25,HATFIELD,DIP1
RSM121,S2,G01,E,L1,Wednesday,11:30 - 13:20,Theology 1-25,HATFIELD,BTH1
RSM122,S2,G01,E,L1,Wednesday,11:30 - 13:20,Theology 1-25,HATFIELD,BDV1
RSM210,S1,G01,E,L1,Friday,10:30 - 12:20,Theology 2-1,HATFIELD,DIP2
RSM211,S1,G01,E,L1,Friday,10:30 - 12:20,Theology 2-1,HATFIELD,BTH2
RSM212,S1,G01,E,L1,Friday,10:30 - 12:20,Theology 2-1,HATFIELD,BDV2
RSM220,S2,G01,E,L1,Thursday,08:30 - 10:20,Theology 2-1,HATFIELD,DIP2
RSM221,S2,G01,E,L1,Thursday,08:30 - 10:20,Theology 2-1,HATFIELD,BTH2
RSM222,S2,G01,E,L1,Thursday,08:30 - 10:20,Theology 2-1,HATFIELD,BDV2
RSM310,S1,G01,E,L1,Thursday,11:30 - 13:20,Theology 1-19,HATFIELD,BDV3
RSM311,S1,G01,E,L1,Thursday,11:30 - 13:20,Theology 1-19,HATFIELD,BTH3
RSM312,S1,G01,E,L1,Thursday,11:30 - 13:20,Theology 1-19,HATFIELD,BDV3
RSM320,S2,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-19,HATFIELD,DIP3
RSM321,S2,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-19,HATFIELD,BTH3
RSM322,S2,G01,E,L1,Tuesday,09:30 - 11:20,Theology 1-19,HATFIELD,BDV3
RSM422,S2,G01,E,L1,Wednesday,08:30 - 10:20,Theology 2-38,HATFIELD,BDV4
RVW210,S1,G01,E,L1,Monday,13:30 - 14:20,Thuto 1-1,HATFIELD,
RVW210,S1,G01,E,L2,Friday,07:30 - 08:20,Thuto 1-2,HATFIELD,
RVW210,S1,G02,E,L1,Monday,15:30 - 16:20,Law building 1-54,HATFIELD,
RVW210,S1,G02,E,L2,Thursday,08:30 - 09:20,Law building 1-54,HATFIELD,
SAR310,S1,G01,E,L1,Monday,12:30 - 14:20,Thuto 3-1,HATFIELD,
SAR310,S1,G01,E,L2,Tuesday,15:30 - 16:20,Thuto 1-2,HATFIELD,
SAR310,S1,G01,E,L3,Thursday,08:30 - 09:20,Thuto 1-2,HATFIELD,
SBM321,S2,G01,E,L1,Monday,13:30 - 15:20,Eng III - 4,HATFIELD,S3
SBM321,S2,G01,E,L2,Wednesday,10:30 - 11:20,Eng III - 4,HATFIELD,S3
SBM321,S2,G01,E,P1,Thursday,07:30 - 09:20,Eng III - 3,HATFIELD,S3
SBM321,S2,G01,E,T1,Thursday,09:30 - 14:20,Consult Department,HATFIELD,S3
SBT111,S1,G01,E,L1,Thursday,09:30 - 12:20,Agric Annex 2-18,HATFIELD,
SBT122,S2,G01,E,L1,Wednesday,07:30 - 10:20,Agric Annex 2-7,HATFIELD,
SBT211,S1,G01,E,L1,Tuesday,10:30 - 13:20,Agric Annex 2-7,HATFIELD,
SBT222,S2,G01,E,L1,Tuesday,11:30 - 14:20,Agric Annex 2-7,HATFIELD,
SBT311,S1,G01,E,L1,Friday,08:30 - 11:20,Agric Annex 2-9,HATFIELD,
SBT322,S2,G01,E,L1,Friday,10:30 - 13:20,Agric Annex 2-7,HATFIELD,
SBT322,S2,G01,E,L1,Friday,10:30 - 13:20,Agric Annex 2-9,HATFIELD,
SBZ321,S1,G01,E,L1,Monday,11:30 - 13:20,Eng III - 2,HATFIELD,s3 S3
SBZ321,S1,G01,E,P1,Monday,13:30 - 16:20,Eng II 2-36,HATFIELD,s3 S3
SBZ321,S1,G01,E,T1,Wednesday,09:30 - 10:20,Eng III - 3,HATFIELD,s3 S3
SBZ420,S2,G01,E,L1,Tuesday,10:30 - 12:20,Eng III - 2,HATFIELD,S4
SBZ420,S2,G01,E,L2,Wednesday,10:30 - 12:20,Eng III - 2,HATFIELD,S4
SBZ420,S2,G01,E,P1,Thursday,08:30 - 09:20,Eng III - 2,HATFIELD,S4
SBZ420,S2,G01,E,T1,Thursday,09:30 - 10:20,Eng III - 2,HATFIELD,S4
SCA420,S2,G01,E,L1,Tuesday,12:30 - 15:20,Eng III - 3,HATFIELD,S4
SCA420,S2,G01,E,P1,Wednesday,12:30 - 14:20,Eng III - 2,HATFIELD,S4
SCA420,S2,G01,E,T1,Thursday,10:30 - 12:20,Eng III - 3,HATFIELD,S4
SCI154,S1,G01,E,L1,Monday,14:30 - 16:20,IT 4-4,HATFIELD,
SCI154,S1,G01,E,L2,Tuesday,15:30 - 17:20,IT 4-4,HATFIELD,
SCL420,S2,G01,E,L1,Friday,10:30 - 12:20,HB 3-24,HATFIELD,
SDO420,S2,G01,E,L1,Monday,07:30 - 09:20,Eng III - 5,HATFIELD,S4
SDO420,S2,G01,E,L2,Wednesday,14:30 - 15:20,Eng III - 3,HATFIELD,S4
SDO420,S2,G01,E,L3,Friday,07:30 - 09:20,Eng III - 5,HATFIELD,S4
SDO420,S2,G01,E,P1,Thursday,12:30 - 13:20,Eng III - 2,HATFIELD,S4
SDO420,S2,G01,E,T1,Thursday,13:30 - 14:20,Eng III - 2,HATFIELD,S4
SEP110,S1,G01,E,L1,Monday,13:30 - 14:20,HB 4-13,HATFIELD,
SEP110,S1,G01,E,L2,Wednesday,12:30 - 13:20,HB 4-13,HATFIELD,
SEP111,S1,G01,E,L1,Tuesday,11:30 - 12:20,HB 4-5,HATFIELD,
SEP111,S1,G01,E,L2,Friday,13:30 - 14:20,HB 4-5,HATFIELD,
SEP111,S1,G51,E,L1,Wednesday,14:30 - 15:20,Aldoel 2,GROENKLOOF,
